"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000186130",285.313826207198,0.55927831542679,0.111706971422912,5.00665543343229,5.53839408200509e-07,1.81281214493437e-06,"ZBTB6","10773","zinc finger and BTB domain containing 6"
"ENSG00000137210",303.918923155516,-0.53197367375345,0.106262420452544,-5.00622582741774,5.55076308834371e-07,1.81645599839094e-06,"TMEM14B","81853","transmembrane protein 14B"
"ENSG00000145425",3826.63913189359,-0.243038169933041,0.0485738603816407,-5.00347652057116,5.63055267951295e-07,1.84215632209455e-06,"RPS3A","6189","ribosomal protein S3A"
"ENSG00000148229",762.573389055916,-0.370244067481792,0.0739993785983827,-5.0033402238581,5.63453687573618e-07,1.84304935881907e-06,"POLE3","54107","DNA polymerase epsilon 3, accessory subunit"
"ENSG00000197136",1913.98883723688,0.293247740046126,0.0586196152548216,5.00255313466946,5.65759812000311e-07,1.85018068528151e-06,"PCNX3","399909","pecanex 3"
"ENSG00000144647",178.28701363235,-0.698434187478996,0.139624622467364,-5.00222793900303,5.66715270014366e-07,1.85289279245739e-06,"POMGNT2","84892","protein O-linked mannose N-acetylglucosaminyltransferase 2 (beta 1,4-)"
"ENSG00000168653",2200.1462820796,0.249156297039285,0.0498267117578941,5.00045634658625,5.71947771941231e-07,1.86958450596722e-06,"NDUFS5","4725","NADH:ubiquinone oxidoreductase subunit S5"
"ENSG00000166860",236.818318587541,0.646109857353645,0.129237564354119,4.99939673563691,5.75099621467194e-07,1.87946906325986e-06,"ZBTB39","9880","zinc finger and BTB domain containing 39"
"ENSG00000130638",2111.86324698653,-0.274875719187049,0.0550100473739992,-4.99682753076432,5.82811484646264e-07,1.90424837843719e-06,"ATXN10","25814","ataxin 10"
"ENSG00000132466",2951.91886035897,0.261169908036814,0.0522678373834368,4.99676131845424,5.83011542850884e-07,1.90447844440282e-06,"ANKRD17","26057","ankyrin repeat domain 17"
"ENSG00000071189",728.624715429493,0.360331174091709,0.0721414842453816,4.99478459392492,5.89014730408342e-07,1.92366082474401e-06,"SNX13","23161","sorting nexin 13"
"ENSG00000151743",49.1625129136689,1.32243766155608,0.26486479105194,4.99287827688941,5.94860508776838e-07,1.94232070992037e-06,"AMN1","196394","antagonist of mitotic exit network 1 homolog"
"ENSG00000134259",25.9782139646098,-1.87526003889565,0.375736238115243,-4.99089480509593,6.01002237462362e-07,1.96193841518269e-06,"NGF","4803","nerve growth factor"
"ENSG00000167123",2472.61079931955,0.249962141131731,0.0500895497307095,4.99030521287518,6.02839636847864e-07,1.9674992813364e-06,"CERCAM","51148","cerebral endothelial cell adhesion molecule"
"ENSG00000078140",1276.38405135187,-0.306484240596015,0.0614174150212087,-4.99018463232585,6.0321607923557e-07,1.96829058284552e-06,"UBE2K","3093","ubiquitin conjugating enzyme E2 K"
"ENSG00000159140",4707.9531150544,-0.214571117582809,0.0430050635705622,-4.98943844672483,6.05550652795754e-07,1.97546948469234e-06,"SON","6651","SON DNA and RNA binding protein"
"ENSG00000173535",58.1361109779608,1.23037592166346,0.2466269778861,4.98881319557702,6.07513565593577e-07,1.98143301033962e-06,"TNFRSF10C","8794","TNF receptor superfamily member 10c"
"ENSG00000177383",426.581298074923,0.458013625575717,0.091839081150971,4.98713205571824,6.12821796467613e-07,1.99830237294323e-06,"MAGEF1","64110","MAGE family member F1"
"ENSG00000204356",683.621654468473,-0.390328774677962,0.0782683025687704,-4.9870606857099,6.13048135005756e-07,1.99859678278618e-06,"NELFE","7936","negative elongation factor complex member E"
"ENSG00000104894",54.3091886482024,1.25286823553857,0.251244232886818,4.98665470304733,6.14337177530544e-07,2.00235481205318e-06,"CD37","951","CD37 molecule"
"ENSG00000204219",36.7589724487216,-1.55408563275168,0.311745603275269,-4.9851084230992,6.19270763567649e-07,2.01798747045447e-06,"TCEA3","6920","transcription elongation factor A3"
"ENSG00000170345",53.0031250595075,1.29902780278568,0.260623150030989,4.98431471890054,6.21817978745587e-07,2.02583856903364e-06,"FOS","2353","Fos proto-oncogene, AP-1 transcription factor subunit"
"ENSG00000143320",90.5681711105335,-0.96831302078929,0.194286440804783,-4.98394544044503,6.23006534261572e-07,2.02926075128658e-06,"CRABP2","1382","cellular retinoic acid binding protein 2"
"ENSG00000159692",1450.46986988423,0.278061890987217,0.0557954153880351,4.98359747039082,6.24128510368311e-07,2.03246460148758e-06,"CTBP1","1487","C-terminal binding protein 1"
"ENSG00000168014",559.999226199657,0.401208346369588,0.0805541152251588,4.98060645627056,6.33853225521455e-07,2.06367550596414e-06,"C2CD3","26005","C2 domain containing 3 centriole elongation regulator"
"ENSG00000107362",234.142781267,0.604168098468919,0.121324454600941,4.97977180656731,6.36592888314647e-07,2.0721359471177e-06,"ABHD17B","51104","abhydrolase domain containing 17B, depalmitoylase"
"ENSG00000103043",758.660476351011,0.377594614014118,0.0758357257157959,4.97911255480302,6.38764886666542e-07,2.07874527805306e-06,"VAC14","55697","VAC14 component of PIKFYVE complex"
"ENSG00000269858",194.1336966658,0.668668891065866,0.13430058395243,4.97889786765718,6.394737442502e-07,2.08059120775979e-06,"EGLN2","112398","egl-9 family hypoxia inducible factor 2"
"ENSG00000185900",91.3768566254294,0.951728725421987,0.191164794586407,4.97857739695791,6.40533290417832e-07,2.08315451651102e-06,"POMK","84197","protein O-mannose kinase"
"ENSG00000123728",979.245260747167,0.323016168439138,0.0648812655021796,4.97857379844552,6.40545197486743e-07,2.08315451651102e-06,"RAP2C","57826","RAP2C, member of RAS oncogene family"
"ENSG00000164182",309.539070010227,-0.529083169568328,0.106273906880889,-4.97848611288301,6.40835404995755e-07,2.0836370295236e-06,"NDUFAF2","91942","NADH:ubiquinone oxidoreductase complex assembly factor 2"
"ENSG00000131737",19.4865317167288,-2.32579864929343,0.467534697424813,-4.97460116244625,6.53821135334023e-07,2.12538890862067e-06,"KRT34","3885","keratin 34"
"ENSG00000144306",194.527495980212,-0.655454525672535,0.131820558554265,-4.97232398998456,6.61550246415804e-07,2.15003830085136e-06,"SCRN3","79634","secernin 3"
"ENSG00000143575",899.074005901073,-0.333747079211219,0.0671244233634662,-4.97206623890147,6.62430624510215e-07,2.15242332980647e-06,"HAX1","10456","HCLS1 associated protein X-1"
"ENSG00000270885",209.532968275714,-0.628034157897104,0.126396142424734,-4.96877630795641,6.73767408433987e-07,2.18877559263496e-06,"RASL10B","91608","RAS like family 10 member B"
"ENSG00000167747",329.539445890669,-0.525410005084827,0.105758789657201,-4.96800319659344,6.76458479432501e-07,2.19703185117476e-06,NA,NA,NA
"ENSG00000102780",313.525791312577,0.533071197237569,0.107327614316051,4.96676648069171,6.80784828636234e-07,2.21059441482455e-06,"DGKH","160851","diacylglycerol kinase eta"
"ENSG00000125812",301.600017854057,-0.551439474740999,0.111039900501349,-4.96613804813612,6.82993451053487e-07,2.21727597701121e-06,"GZF1","64412","GDNF inducible zinc finger protein 1"
"ENSG00000153201",3212.68722535137,0.260913374993176,0.0525599644282905,4.96410866771324,6.90172944431624e-07,2.24008850059668e-06,"RANBP2","5903","RAN binding protein 2"
"ENSG00000130021",510.430238044765,-0.424772654423082,0.0855735958112924,-4.96382850803411,6.91169781101686e-07,2.24282838179452e-06,"PUDP","8226","pseudouridine 5'-phosphatase"
"ENSG00000196422",326.696439605914,0.531253089655508,0.107029217560014,4.9636267718917,6.91888437835053e-07,2.24466456532618e-06,"PPP1R26","9858","protein phosphatase 1 regulatory subunit 26"
"ENSG00000107263",1891.19488399044,0.264804999605364,0.0533543666001301,4.96313641186995,6.9363828002974e-07,2.24984463096421e-06,"RAPGEF1","2889","Rap guanine nucleotide exchange factor 1"
"ENSG00000196411",1283.25346009259,0.301500095056232,0.0607500420285895,4.96296109415601,6.94264932810953e-07,2.25138010220594e-06,"EPHB4","2050","EPH receptor B4"
"ENSG00000142252",126.556793465267,-0.807645130216164,0.162810315689739,-4.96065084570723,7.02573775140665e-07,2.27782139854698e-06,"GEMIN7","79760","gem nuclear organelle associated protein 7"
"ENSG00000135999",381.130750377422,0.48192017237304,0.097170866024502,4.95951299077156,7.06701221972527e-07,2.29069747369294e-06,"EPC2","26122","enhancer of polycomb 2"
"ENSG00000160293",960.436137248143,0.336298816618406,0.0678142289554866,4.959118783746,7.08136607195395e-07,2.29484375903383e-06,"VAV2","7410","vav guanine nucleotide exchange factor 2"
"ENSG00000178607",262.177758237457,0.598994671604603,0.120818268838416,4.95781538142803,7.12902576716909e-07,2.30977919099501e-06,"ERN1","2081","endoplasmic reticulum to nucleus signaling 1"
"ENSG00000196950",682.85876399599,-0.388644804878088,0.0784091015407381,-4.95662872346731,7.17268528740996e-07,2.32338252305006e-06,"SLC39A10","57181","solute carrier family 39 member 10"
"ENSG00000099194",4267.43648174311,-0.249256851116416,0.0502879870684995,-4.95658835532414,7.17417503373387e-07,2.32338252305006e-06,"SCD","6319","stearoyl-CoA desaturase"
"ENSG00000136490",173.361793677627,-0.706365908507358,0.142520213092192,-4.95625071827835,7.18664687380179e-07,2.32690858664643e-06,"LIMD2","80774","LIM domain containing 2"
"ENSG00000181938",38.8075513873124,-1.49313891954885,0.30131401253541,-4.95542476430093,7.21724457508239e-07,2.33630063481623e-06,"GINS3","64785","GINS complex subunit 3"
"ENSG00000173692",3091.74435181287,-0.224513242702253,0.0453108547183988,-4.95495492410316,7.23470590421749e-07,2.34143709479962e-06,"PSMD1","5707","proteasome 26S subunit, non-ATPase 1"
"ENSG00000138617",59.5593504447334,-1.17345269093502,0.236851727840113,-4.95437673871291,7.25624968453427e-07,2.34789224374027e-06,"PARP16","54956","poly(ADP-ribose) polymerase family member 16"
"ENSG00000122406",8604.47451376921,-0.18680926001846,0.0377187703454932,-4.95268690647497,7.3195694541508e-07,2.36785895797127e-06,"RPL5","6125","ribosomal protein L5"
"ENSG00000179958",239.387286545347,-0.596055754582385,0.120383105618043,-4.95132395465504,7.37102817916754e-07,2.3839807122847e-06,"DCTPP1","79077","dCTP pyrophosphatase 1"
"ENSG00000055208",1272.57490742139,-0.30640498907815,0.0619030082851637,-4.94975926964095,7.43053316498711e-07,2.40269716472949e-06,"TAB2","23118","TGF-beta activated kinase 1 (MAP3K7) binding protein 2"
"ENSG00000095319",1765.52377600627,-0.264777916098202,0.0534961584546635,-4.94947532209426,7.44138118891393e-07,2.40567538875761e-06,"NUP188","23511","nucleoporin 188"
"ENSG00000119599",171.822316020758,-0.683554838645037,0.138188178501833,-4.94655075459995,7.5540038285311e-07,2.44154711201588e-06,"DCAF4","26094","DDB1 and CUL4 associated factor 4"
"ENSG00000143387",187.484587594856,0.67364604344971,0.136192379992688,4.9462829233609,7.56439946756091e-07,2.44436929561086e-06,"CTSK","1513","cathepsin K"
"ENSG00000142173",50892.7171467201,0.1835820023446,0.0371182375352855,4.94587066991214,7.58042766760284e-07,2.44900995023281e-06,"COL6A2","1292","collagen type VI alpha 2 chain"
"ENSG00000122359",3305.8770858394,-0.217197649978597,0.0439358015921223,-4.94352309751737,7.67232553449614e-07,2.47815439977459e-06,"ANXA11","311","annexin A11"
"ENSG00000132196",82.2109200610573,1.00599703579186,0.203807860583141,4.93600704562364,7.97382278119826e-07,2.57497156860414e-06,"HSD17B7","51478","hydroxysteroid 17-beta dehydrogenase 7"
"ENSG00000171867",2983.66883497708,-0.254219988133461,0.0515038980116797,-4.9359368503683,7.97669165689407e-07,2.57533187779723e-06,"PRNP","5621","prion protein (Kanno blood group)"
"ENSG00000164932",2413.9662460453,-0.330732171398706,0.0670183606459985,-4.93494869481641,8.0171831706579e-07,2.58783609705481e-06,"CTHRC1","115908","collagen triple helix repeat containing 1"
"ENSG00000050820",3362.59557827244,0.243725943082805,0.0494041268002657,4.93331142291325,8.08470956643793e-07,2.6090593921567e-06,"BCAR1","9564","BCAR1 scaffold protein, Cas family member"
"ENSG00000163875",788.580108469401,0.357928270317427,0.0725831614165974,4.93128520901792,8.16903587723641e-07,2.63569376315842e-06,"MEAF6","64769","MYST/Esa1 associated factor 6"
"ENSG00000166908",545.578874995492,0.410916780004196,0.0833533423352466,4.92981767127575,8.23063968168735e-07,2.65498675722414e-06,"PIP4K2C","79837","phosphatidylinositol-5-phosphate 4-kinase type 2 gamma"
"ENSG00000126970",178.625376234669,0.68814255854164,0.139675991036082,4.92670611060047,8.36273918942821e-07,2.69700633792976e-06,"ZC4H2","55906","zinc finger C4H2-type containing"
"ENSG00000145781",237.706750323886,-0.588848856738792,0.119540250557843,-4.92594631507704,8.39530470585945e-07,2.70691453312281e-06,"COMMD10","51397","COMM domain containing 10"
"ENSG00000006327",3419.0232318792,0.258960227877434,0.052572845566647,4.92574113282775,8.40411992317832e-07,2.70916220477265e-06,"TNFRSF12A","51330","TNF receptor superfamily member 12A"
"ENSG00000105662",300.722528575221,0.561668809712299,0.114048236255384,4.92483556216139,8.44313243757433e-07,2.72114119148677e-06,"CRTC1","23373","CREB regulated transcription coactivator 1"
"ENSG00000013583",536.275150359702,-0.422988227140135,0.085913961244092,-4.92339336954066,8.50562323379188e-07,2.74068009002857e-06,"HEBP1","50865","heme binding protein 1"
"ENSG00000123562",4813.32586551667,-0.214721845461281,0.0436157606905156,-4.9230333728416,8.52129136919521e-07,2.74512653976925e-06,"MORF4L2","9643","mortality factor 4 like 2"
"ENSG00000134864",29.4219448777814,-1.79407828330259,0.364525717618944,-4.92167821524742,8.58052150999584e-07,2.76360142472789e-06,"GGACT","87769","gamma-glutamylamine cyclotransferase"
"ENSG00000164654",236.920738643629,-0.613331151942951,0.124622352550419,-4.92151800532585,8.58754998692769e-07,2.76525886251574e-06,"MIOS","54468","meiosis regulator for oocyte development"
"ENSG00000115760",2394.18369079976,-0.302217453536012,0.0614176032851644,-4.92069760737495,8.62362816431626e-07,2.77626775660324e-06,"BIRC6","57448","baculoviral IAP repeat containing 6"
"ENSG00000132170",319.686770657336,-0.523211029615562,0.106350423716568,-4.91968918722844,8.66817488952862e-07,2.78999757070936e-06,"PPARG","5468","peroxisome proliferator activated receptor gamma"
"ENSG00000106829",1007.92369685209,0.325605870623401,0.0662119717078686,4.9176283717995,8.75990108942624e-07,2.81890354882084e-06,"TLE4","7091","TLE family member 4, transcriptional corepressor"
"ENSG00000129083",4780.7094775587,0.208684028027102,0.0424535623231646,4.91558344241078,8.85184371737028e-07,2.84786649601773e-06,"COPB1","1315","coat protein complex I subunit beta 1"
"ENSG00000032444",2216.1013242691,0.265670609268964,0.0540676081452905,4.91367416429914,8.93852560004849e-07,2.87512461275919e-06,"PNPLA6","10908","patatin like domain 6, lysophospholipase"
"ENSG00000171792",263.151844036067,-0.55671562605847,0.113409552109634,-4.90889537699865,9.15908213593905e-07,2.94542286727112e-06,"RHNO1","83695","RAD9-HUS1-RAD1 interacting nuclear orphan 1"
"ENSG00000168397",826.599650228576,0.335063616947916,0.0682606942164474,4.90858788932714,9.17345169325575e-07,2.94939823536719e-06,"ATG4B","23192","autophagy related 4B cysteine peptidase"
"ENSG00000146826",380.385409417325,0.498396234851461,0.101543634661016,4.90819770747088,9.19171697640935e-07,2.95462412217622e-06,"TRAPPC14","55262","trafficking protein particle complex subunit 14"
"ENSG00000180879",1590.89935528644,0.303127883723886,0.0617633940010257,4.90788902758246,9.20619177403463e-07,2.95862955940863e-06,"SSR4","6748","signal sequence receptor subunit 4"
"ENSG00000118503",196.980128698568,-0.659977504028149,0.134478703016241,-4.90767303093669,9.21633346379513e-07,2.96124100138124e-06,"TNFAIP3","7128","TNF alpha induced protein 3"
"ENSG00000213638",48.9027235191572,1.34338518286119,0.273788037441082,4.90666135532048,9.26397801790027e-07,2.9758984710902e-06,"ADAT3","113179","adenosine deaminase tRNA specific 3"
"ENSG00000198453",161.77339595034,0.706158113263478,0.143966550222601,4.90501517311915,9.34201174680599e-07,3.00030941321775e-06,"ZNF568","374900","zinc finger protein 568"
"ENSG00000136531",106.067268871506,0.882877894629852,0.180048509336273,4.90355570220756,9.41172374879536e-07,3.02203763649844e-06,"SCN2A","6326","sodium voltage-gated channel alpha subunit 2"
"ENSG00000180263",263.489060726864,0.591332969422916,0.120595957883417,4.90342279958148,9.41809669799297e-07,3.02342308770797e-06,"FGD6","55785","FYVE, RhoGEF and PH domain containing 6"
"ENSG00000144893",18.9907813205522,2.34574550616827,0.478470798388532,4.90258865132132,9.45819076113052e-07,3.03563081234449e-06,"MED12L","116931","mediator complex subunit 12L"
"ENSG00000160818",419.662816386748,-0.451213482357104,0.0920831411366369,-4.9000661444376,9.58043958087733e-07,3.07419522593027e-06,"GPATCH4","54865","G-patch domain containing 4 (gene/pseudogene)"
"ENSG00000163754",1242.19996859704,-0.307020571279922,0.0626601431831272,-4.8997744927368,9.59467167866717e-07,3.07808969119067e-06,"GYG1","2992","glycogenin 1"
"ENSG00000152061",334.812333743848,-0.509959877409143,0.104092791932347,-4.89908924472485,9.6281907303868e-07,3.08816859889481e-06,"RABGAP1L","9910","RAB GTPase activating protein 1 like"
"ENSG00000148429",284.986842447117,-0.535092901629031,0.109304377529916,-4.89543889934856,9.80865650579765e-07,3.1453648563669e-06,"USP6NL","9712","USP6 N-terminal like"
